age,c_charge_degree,race,sex,priors_count,decile_score
25,F,African-American,Male,1,8
36,F,African-American,Male,17,8
25,F,Caucasian,Female,0,5
46,M,Caucasian,Male,0,5
24,F,African-American,Female,0,7
28,F,African-American,Male,4,7
28,M,African-American,Male,12,7
23,M,African-American,Male,0,3
24,M,Other,Male,0,3
40,M,Hispanic,Male,0,3
36,M,Hispanic,Male,1,2
50,M,Caucasian,Male,1,6
24,M,Caucasian,Male,0,2
55,F,African-American,Female,2,1
22,F,African-American,Male,0,7
38,F,African-American,Male,14,7
31,F,African-American,Male,1,1
30,F,African-American,Female,3,2
37,F,African-American,Male,16,8
41,M,Caucasian,Female,1,2
20,F,African-American,Male,0,5
21,M,Caucasian,Male,0,4
22,M,Caucasian,Male,1,5
38,M,African-American,Male,7,6
31,F,African-American,Male,0,5
28,F,Caucasian,Male,0,7
21,F,Hispanic,Male,2,7
39,F,African-American,Male,1,8
34,F,African-American,Male,22,7
45,M,Hispanic,Male,0,1
24,M,African-American,Male,0,9
27,F,African-American,Male,9,7
30,F,Hispanic,Male,0,1
43,F,African-American,Male,2,1
26,F,African-American,Male,1,4
32,F,African-American,Male,7,2
57,F,Caucasian,Female,2,1
40,M,Caucasian,Female,0,1
33,F,Caucasian,Male,6,6
30,F,African-American,Male,2,5
29,M,Caucasian,Male,1,10
36,M,African-American,Male,2,2
35,F,African-American,Male,6,8
49,M,Hispanic,Male,0,2
26,F,Hispanic,Male,5,9
21,F,African-American,Male,2,5
49,F,African-American,Male,29,6
37,M,African-American,Female,23,8
33,M,Hispanic,Male,0,2
29,F,African-American,Male,3,2
25,F,African-American,Male,1,5
20,F,African-American,Male,2,8
55,F,African-American,Male,5,4
26,M,Caucasian,Male,0,4
52,F,Caucasian,Female,6,1
52,F,African-American,Male,16,8
27,F,Hispanic,Male,1,7
60,M,Caucasian,Male,2,2
44,M,Caucasian,Male,0,2
30,F,Hispanic,Male,1,2
25,M,African-American,Female,2,4
20,F,Caucasian,Female,4,8
28,F,Caucasian,Male,3,7
22,F,Caucasian,Male,1,6
24,F,Caucasian,Male,1,8
28,F,African-American,Female,0,3
35,F,African-American,Male,10,6
30,M,Caucasian,Male,0,1
22,F,African-American,Male,0,3
39,F,African-American,Male,9,5
46,F,Other,Female,1,1
47,M,Other,Male,3,2
26,M,African-American,Male,5,7
23,F,African-American,Female,0,3
52,F,African-American,Female,0,7
22,M,African-American,Female,0,5
54,F,Caucasian,Male,0,2
50,M,African-American,Male,2,6
20,F,African-American,Male,2,5
25,F,Caucasian,Male,1,3
46,F,Caucasian,Female,0,1
22,M,Caucasian,Male,0,4
38,F,Caucasian,Male,10,4
36,F,Hispanic,Female,9,1
34,F,African-American,Female,5,2
18,F,African-American,Male,4,5
26,F,Caucasian,Female,3,6
23,F,Caucasian,Female,0,6
32,M,Hispanic,Female,8,5
44,M,Caucasian,Male,1,1
53,F,Caucasian,Male,9,4
27,F,African-American,Male,4,4
25,F,Caucasian,Male,2,6
19,F,Caucasian,Male,1,10
53,F,Caucasian,Male,0,2
39,M,African-American,Male,0,3
37,F,Other,Male,2,4
27,F,African-American,Male,6,8
21,F,African-American,Female,2,10
24,F,African-American,Female,7,9
33,M,Caucasian,Male,0,1
24,M,Caucasian,Female,1,4
46,F,Caucasian,Male,1,1
32,F,Hispanic,Male,7,7
24,F,Hispanic,Male,2,3
38,F,Caucasian,Female,0,1
30,F,African-American,Male,13,10
26,M,African-American,Male,27,9
57,F,Caucasian,Male,2,1
43,F,Caucasian,Male,0,1
22,M,African-American,Male,0,6
28,M,African-American,Female,9,9
51,F,Caucasian,Male,3,4
41,F,Hispanic,Male,3,1
24,F,Caucasian,Male,1,7
48,F,African-American,Male,3,2
26,M,Caucasian,Male,0,3
31,F,African-American,Male,6,2
27,M,African-American,Male,6,10
25,M,African-American,Male,0,4
56,M,Caucasian,Male,3,3
29,M,African-American,Female,1,4
30,F,Caucasian,Female,3,3
21,F,African-American,Male,0,8
22,F,Caucasian,Male,1,4
28,M,African-American,Female,0,2
35,F,African-American,Male,2,1
23,F,Caucasian,Male,0,2
48,F,African-American,Male,4,8
22,M,Caucasian,Male,4,8
37,F,African-American,Male,2,9
33,F,African-American,Male,0,1
23,F,African-American,Male,5,7
22,M,African-American,Male,0,7
24,F,African-American,Male,0,4
44,M,African-American,Male,2,7
26,M,African-American,Female,0,2
29,F,African-American,Male,2,6
26,F,Hispanic,Male,0,2
30,M,Caucasian,Male,1,1
23,F,African-American,Male,1,6
42,F,Other,Male,1,2
28,F,African-American,Female,0,3
20,F,African-American,Male,0,3
24,M,Caucasian,Female,7,7
36,F,Other,Female,6,7
37,F,African-American,Male,6,2
21,F,African-American,Female,1,9
27,F,African-American,Male,8,5
26,F,African-American,Male,2,4
42,M,Caucasian,Male,0,1
23,F,African-American,Male,8,10
55,M,Caucasian,Female,0,1
24,F,Caucasian,Male,1,6
23,M,African-American,Male,0,4
64,F,African-American,Female,0,1
48,M,Other,Male,0,1
39,F,African-American,Female,0,5
30,M,Caucasian,Male,0,2
22,M,African-American,Female,1,4
20,F,African-American,Male,2,6
21,F,African-American,Male,0,4
24,F,Caucasian,Male,0,4
30,M,African-American,Male,3,7
51,F,African-American,Male,12,8
21,F,African-American,Male,1,10
31,F,African-American,Male,1,10
23,M,African-American,Male,2,7
23,M,Hispanic,Male,0,7
32,F,African-American,Male,4,4
28,F,African-American,Male,11,6
24,F,African-American,Male,0,2
19,F,African-American,Female,1,4
31,M,Other,Male,1,1
29,F,African-American,Male,3,4
41,F,African-American,Male,6,6
28,M,African-American,Male,4,3
29,F,Caucasian,Male,6,4
49,F,Caucasian,Male,0,5
42,M,Caucasian,Male,0,1
38,M,African-American,Male,4,2
22,F,African-American,Male,3,6
46,M,Caucasian,Male,0,2
38,F,African-American,Male,0,3
36,F,African-American,Male,0,6
22,F,Caucasian,Male,6,9
29,M,African-American,Male,11,10
39,M,African-American,Male,2,2
47,M,Caucasian,Male,0,2
26,F,African-American,Male,7,10
21,F,African-American,Female,0,5
63,M,African-American,Male,2,1
27,F,African-American,Male,2,2
55,M,Caucasian,Male,27,5
54,M,Other,Male,2,2
26,F,Caucasian,Male,0,5
37,M,Caucasian,Male,1,2
34,F,African-American,Male,0,1
48,F,Hispanic,Female,4,1
25,F,African-American,Male,2,7
57,F,Other,Male,0,1
21,F,Hispanic,Male,0,3
32,F,African-American,Male,8,9
25,F,African-American,Female,5,9
33,F,African-American,Female,2,3
26,F,African-American,Male,2,5
29,M,African-American,Male,2,4
28,M,Caucasian,Male,6,4
53,F,African-American,Male,20,5
57,M,Hispanic,Male,1,1
27,F,Caucasian,Male,0,2
48,F,Caucasian,Male,0,2
29,M,Hispanic,Male,0,2
25,M,Caucasian,Male,1,4
67,F,Caucasian,Male,0,1
29,M,African-American,Male,2,5
53,F,African-American,Female,3,2
49,F,African-American,Male,0,1
44,M,Caucasian,Female,0,1
55,F,Hispanic,Female,0,1
26,F,African-American,Male,10,8
46,M,African-American,Male,0,1
30,F,Caucasian,Male,1,3
48,F,African-American,Female,0,6
77,M,African-American,Male,1,1
21,F,African-American,Male,2,10
54,F,African-American,Male,4,3
54,F,Caucasian,Male,3,2
26,F,African-American,Male,15,9
23,F,African-American,Male,8,9
39,F,Caucasian,Male,2,2
35,F,Hispanic,Male,13,7
29,M,African-American,Male,1,1
30,M,African-American,Male,9,4
41,F,African-American,Male,6,3
32,M,African-American,Male,1,10
48,M,African-American,Male,12,6
52,M,African-American,Male,0,6
31,F,African-American,Male,3,1
22,F,Caucasian,Male,1,5
46,M,Caucasian,Female,0,1
29,F,African-American,Male,7,4
22,F,African-American,Female,0,7
39,F,African-American,Male,8,4
35,F,African-American,Male,9,6
26,M,African-American,Male,1,1
27,F,African-American,Male,1,2
27,F,African-American,Male,5,10
34,F,Caucasian,Female,10,9
32,M,African-American,Female,0,1
25,F,African-American,Male,5,9
22,M,Caucasian,Male,2,5
52,F,African-American,Male,7,9
21,F,African-American,Male,2,10
28,F,African-American,Male,11,9
26,F,Hispanic,Male,0,6
23,M,Caucasian,Male,4,4
31,M,African-American,Male,1,1
34,M,Caucasian,Male,1,5
32,M,African-American,Male,0,4
50,M,Caucasian,Female,0,3
27,M,African-American,Male,1,5
26,F,African-American,Female,4,3
27,F,African-American,Male,4,5
29,F,Caucasian,Male,0,3
58,M,African-American,Male,0,1
27,F,African-American,Male,14,10
28,F,African-American,Male,5,5
24,F,African-American,Male,15,10
50,M,Caucasian,Male,0,1
30,F,African-American,Female,15,9
46,F,Hispanic,Male,0,1
43,F,Caucasian,Male,0,1
24,F,Caucasian,Male,0,2
34,F,African-American,Male,10,7
26,F,Caucasian,Male,2,2
31,F,Caucasian,Male,0,1
23,F,African-American,Male,1,3
39,F,African-American,Male,0,1
50,F,African-American,Male,4,1
22,M,African-American,Female,0,6
25,M,African-American,Female,0,2
21,F,African-American,Female,2,9
20,F,Caucasian,Male,1,4
54,M,African-American,Male,12,5
27,F,African-American,Female,2,6
45,F,Caucasian,Male,5,5
34,F,African-American,Male,13,7
55,F,Caucasian,Female,0,1
24,M,African-American,Male,0,2
20,F,African-American,Male,0,10
37,M,African-American,Male,5,5
34,M,Caucasian,Female,1,1
41,F,African-American,Female,2,6
21,F,African-American,Male,1,6
22,F,African-American,Male,3,3
24,F,African-American,Male,0,8
42,F,Caucasian,Male,8,4
23,M,African-American,Female,0,4
20,M,Caucasian,Male,0,4
44,F,Caucasian,Female,0,1
20,M,African-American,Male,0,4
27,M,African-American,Male,5,5
20,M,Caucasian,Male,0,10
20,F,African-American,Male,0,6
28,F,Caucasian,Male,1,4
29,F,African-American,Male,9,7
21,F,African-American,Male,0,9
24,F,African-American,Female,2,6
21,F,Other,Male,0,4
24,F,African-American,Female,0,5
23,F,African-American,Male,3,5
27,F,Caucasian,Male,0,4
24,F,Caucasian,Male,0,4
31,M,African-American,Male,6,6
22,F,African-American,Male,0,4
54,F,Caucasian,Male,0,1
35,F,African-American,Female,7,6
53,F,African-American,Female,0,5
26,M,African-American,Male,9,4
48,M,African-American,Male,7,4
56,M,African-American,Female,2,1
25,F,African-American,Male,6,7
49,F,Caucasian,Female,0,1
34,M,Caucasian,Male,0,2
21,M,African-American,Male,0,6
23,F,Caucasian,Male,0,6
57,F,Caucasian,Male,0,1
25,F,Caucasian,Male,5,10
42,F,African-American,Female,1,5
51,F,African-American,Male,1,5
31,M,Other,Male,5,2
53,M,African-American,Male,13,5
43,F,African-American,Female,6,7
34,F,African-American,Male,0,1
27,F,Caucasian,Female,2,5
51,M,African-American,Male,0,1
26,M,Caucasian,Male,1,4
47,F,African-American,Male,5,6
22,F,Caucasian,Male,0,4
36,F,Caucasian,Female,0,2
36,M,Hispanic,Female,1,3
41,F,Caucasian,Male,4,3
25,M,African-American,Male,6,6
31,F,Hispanic,Female,2,3
33,M,Caucasian,Male,0,1
44,F,Caucasian,Female,3,2
46,F,Caucasian,Male,0,2
28,F,African-American,Female,1,2
28,F,African-American,Male,5,5
66,F,African-American,Male,5,2
20,M,Caucasian,Male,0,3
27,F,African-American,Male,2,3
24,F,Other,Female,0,4
25,F,African-American,Male,3,3
39,F,African-American,Female,1,5
41,F,African-American,Female,7,4
26,F,African-American,Male,0,2
25,M,African-American,Male,2,5
55,M,Hispanic,Male,0,1
22,F,African-American,Male,2,9
29,M,Other,Female,2,2
25,F,African-American,Male,7,9
50,F,Hispanic,Male,5,1
20,M,Caucasian,Female,0,6
56,M,Caucasian,Male,5,7
25,F,African-American,Male,5,8
48,F,African-American,Female,1,1
21,F,African-American,Male,1,9
31,M,Caucasian,Male,2,1
35,M,Caucasian,Male,0,2
25,M,Hispanic,Male,6,7
34,F,African-American,Male,2,3
32,F,African-American,Male,0,7
31,F,African-American,Female,1,3
44,M,Hispanic,Female,0,1
31,M,African-American,Male,11,7
28,M,African-American,Male,3,2
27,F,African-American,Female,10,9
24,F,African-American,Male,0,9
49,F,Caucasian,Male,0,1
40,F,Caucasian,Female,0,2
22,M,African-American,Male,4,6
28,F,African-American,Male,5,2
24,F,African-American,Male,2,6
49,M,Caucasian,Male,1,1
33,M,Caucasian,Male,0,7
44,F,Caucasian,Male,0,7
41,F,African-American,Male,12,6
46,F,Caucasian,Male,0,1
57,M,African-American,Male,2,1
32,F,African-American,Male,0,9
36,M,African-American,Male,1,9
30,M,African-American,Male,1,8
28,M,African-American,Male,0,2
31,M,Caucasian,Male,3,4
29,F,African-American,Male,8,10
21,M,African-American,Male,1,5
23,F,African-American,Male,5,8
27,M,Other,Male,0,1
25,F,Caucasian,Male,4,9
49,F,African-American,Female,25,10
35,F,Other,Male,2,5
35,F,Hispanic,Male,0,2
25,M,African-American,Female,1,8
32,M,Hispanic,Male,2,7
35,F,African-American,Male,9,6
32,M,African-American,Male,0,9
23,M,African-American,Female,0,4
23,F,African-American,Male,4,10
26,M,African-American,Female,0,8
31,F,African-American,Male,9,8
22,M,African-American,Male,0,4
20,F,Caucasian,Female,0,8
24,F,African-American,Male,1,3
37,M,African-American,Male,0,7
29,F,African-American,Male,0,5
34,F,Other,Male,0,2
29,F,African-American,Male,9,7
49,F,Caucasian,Male,3,1
31,F,African-American,Male,2,2
59,M,Caucasian,Male,0,1
39,M,African-American,Male,2,1
23,F,African-American,Male,1,5
27,F,African-American,Male,3,1
22,F,African-American,Male,1,9
21,F,Caucasian,Male,0,9
36,F,African-American,Male,0,1
30,F,African-American,Male,10,6
31,M,Caucasian,Male,3,7
29,M,Hispanic,Female,0,3
47,M,Other,Male,5,1
26,F,Caucasian,Male,0,2
24,M,African-American,Male,0,4
43,F,Other,Male,1,1
27,F,African-American,Male,11,9
28,F,Caucasian,Male,4,4
33,F,Other,Female,0,2
54,F,Caucasian,Male,3,3
57,M,Caucasian,Male,0,1
30,F,African-American,Male,2,2
27,M,Other,Male,0,1
31,F,African-American,Female,4,8
29,F,Caucasian,Male,0,3
29,M,Hispanic,Female,0,2
33,M,Hispanic,Male,2,3
22,M,African-American,Male,0,4
35,M,African-American,Male,0,8
29,F,African-American,Male,2,1
30,F,African-American,Male,14,7
27,F,African-American,Male,2,10
63,M,Caucasian,Female,0,1
27,F,African-American,Male,6,5
34,M,Other,Male,3,2
36,F,Caucasian,Male,0,8
21,F,African-American,Male,0,8
23,F,Caucasian,Male,1,3
40,F,African-American,Male,1,3
30,M,African-American,Male,3,5
41,M,African-American,Male,1,5
56,M,Caucasian,Male,0,1
23,F,African-American,Male,1,3
61,M,African-American,Male,14,2
22,F,Hispanic,Male,0,7
20,F,African-American,Male,0,6
49,F,Caucasian,Male,2,1
31,F,African-American,Male,6,6
50,F,African-American,Male,7,5
31,M,African-American,Female,3,2
32,F,African-American,Male,4,10
44,F,African-American,Male,0,1
56,M,Other,Male,0,1
62,M,African-American,Male,0,1
43,F,African-American,Male,3,1
24,M,African-American,Female,1,4
41,F,African-American,Male,13,10
23,M,Caucasian,Male,0,5
53,M,Other,Male,0,1
67,M,Caucasian,Male,0,1
38,M,Hispanic,Male,0,1
40,F,Other,Male,1,1
20,F,African-American,Male,0,6
45,F,Other,Female,1,1
29,M,African-American,Male,3,8
32,M,Hispanic,Male,0,2
34,F,Caucasian,Female,0,2
39,F,Other,Female,0,1
29,F,African-American,Male,0,2
46,F,African-American,Male,4,1
31,M,African-American,Male,9,8
24,M,African-American,Male,1,2
28,F,African-American,Male,1,1
25,M,African-American,Female,0,4
24,M,African-American,Female,0,6
29,F,Other,Male,5,6
28,F,Hispanic,Male,3,8
36,F,Caucasian,Male,1,2
25,M,African-American,Male,2,6
29,F,Caucasian,Male,0,1
26,F,Caucasian,Female,1,9
23,F,African-American,Male,3,9
20,F,Other,Male,1,10
32,F,African-American,Male,4,6
29,F,Hispanic,Male,1,1
26,F,Caucasian,Female,0,3
35,M,Caucasian,Male,0,1
23,M,African-American,Male,0,4
46,M,Caucasian,Female,0,1
41,F,Caucasian,Male,0,1
22,M,Caucasian,Male,0,6
27,M,African-American,Male,7,7
38,M,Other,Female,0,1
24,F,African-American,Female,1,6
27,F,African-American,Male,10,9
22,M,Caucasian,Male,1,7
26,M,African-American,Male,3,6
26,M,Caucasian,Male,7,6
29,F,Caucasian,Male,3,4
42,F,African-American,Female,17,10
30,M,African-American,Male,0,1
34,F,Caucasian,Male,1,5
23,M,Caucasian,Male,3,7
47,M,Caucasian,Female,0,1
55,M,Caucasian,Male,2,1
30,M,Hispanic,Male,0,3
43,F,African-American,Male,2,7
45,F,African-American,Male,38,8
30,M,Hispanic,Male,0,1
61,F,Caucasian,Female,15,6
49,F,Caucasian,Male,0,1
49,M,African-American,Male,1,1
42,F,African-American,Male,1,1
24,M,African-American,Male,1,7
51,F,Caucasian,Male,0,1
32,M,Hispanic,Male,6,5
26,F,Caucasian,Male,2,3
28,F,Caucasian,Male,2,2
49,F,African-American,Male,2,1
56,F,Caucasian,Male,1,2
53,M,Caucasian,Male,8,4
27,M,Other,Male,2,2
34,F,Hispanic,Male,17,6
41,M,Caucasian,Male,3,1
45,F,African-American,Male,6,4
21,F,African-American,Female,0,10
27,M,Caucasian,Male,2,4
21,F,African-American,Male,0,3
31,F,Caucasian,Male,0,1
45,M,Hispanic,Female,0,1
30,F,African-American,Male,8,6
43,M,Hispanic,Male,1,1
23,F,African-American,Male,0,4
52,F,Caucasian,Male,1,1
48,M,African-American,Male,11,4
51,M,African-American,Female,3,2
30,M,Caucasian,Male,1,2
29,F,African-American,Female,5,4
44,F,African-American,Female,0,1
34,F,African-American,Male,12,6
25,F,Hispanic,Female,0,4
28,F,African-American,Male,5,7
28,F,African-American,Male,9,7
37,M,Other,Male,0,1
34,F,Caucasian,Female,0,3
23,M,African-American,Male,3,7
71,M,Caucasian,Male,3,1
45,M,Caucasian,Male,2,1
33,F,Native American,Female,5,7
29,M,African-American,Male,0,1
36,F,Hispanic,Male,5,2
52,F,African-American,Male,17,7
42,F,Hispanic,Male,1,1
21,M,African-American,Male,0,5
29,M,Caucasian,Male,2,1
54,M,Caucasian,Male,0,1
27,F,Caucasian,Male,0,2
29,M,Caucasian,Male,1,3
25,F,Hispanic,Female,14,6
62,M,Other,Male,0,1
23,M,African-American,Female,2,7
22,F,Other,Male,1,4
65,F,Caucasian,Female,1,1
31,F,African-American,Male,15,6
31,F,Caucasian,Male,0,1
21,F,African-American,Male,0,9
27,F,African-American,Male,17,7
33,F,Caucasian,Male,1,2
25,F,African-American,Male,3,7
39,F,Caucasian,Male,1,1
29,M,African-American,Male,8,9
27,F,African-American,Male,15,10
42,F,Caucasian,Female,0,1
21,F,Caucasian,Male,0,9
27,M,African-American,Male,5,5
36,M,African-American,Male,2,9
24,F,African-American,Female,0,4
67,M,Caucasian,Female,0,1
29,F,Other,Male,4,2
39,F,African-American,Male,3,4
41,M,Hispanic,Male,1,1
25,F,African-American,Female,1,3
40,F,Caucasian,Male,8,8
37,M,African-American,Male,4,4
42,F,African-American,Female,8,8
26,F,African-American,Male,8,9
23,M,African-American,Male,1,6
31,M,Caucasian,Female,1,1
26,F,Caucasian,Male,4,7
51,M,Caucasian,Male,2,1
67,M,Caucasian,Male,0,1
27,F,African-American,Male,10,7
26,M,Caucasian,Female,1,6
55,M,African-American,Male,3,5
31,F,Other,Male,0,3
28,M,Caucasian,Male,0,4
51,M,Caucasian,Female,0,1
28,F,African-American,Male,13,8
22,F,African-American,Male,0,7
26,F,African-American,Male,2,3
27,F,African-American,Female,1,3
32,M,African-American,Male,5,4
36,F,African-American,Male,11,6
27,M,African-American,Male,4,6
41,F,Caucasian,Male,1,1
24,M,African-American,Male,12,10
61,F,African-American,Male,11,3
29,F,Caucasian,Female,3,3
34,F,Caucasian,Male,11,4
45,F,Caucasian,Male,0,3
21,F,Caucasian,Male,3,10
28,F,African-American,Male,20,8
31,F,Caucasian,Male,6,4
59,M,Caucasian,Male,0,2
40,M,African-American,Male,8,4
22,M,Caucasian,Female,1,8
21,M,African-American,Male,1,4
25,F,Caucasian,Male,2,5
25,F,African-American,Female,1,5
47,M,African-American,Male,3,5
21,M,African-American,Male,5,5
29,F,African-American,Male,1,5
40,F,Caucasian,Male,4,5
32,F,Hispanic,Female,1,2
39,M,Caucasian,Male,0,1
22,F,Other,Male,3,3
30,M,African-American,Female,0,5
25,M,Caucasian,Male,0,9
21,M,Caucasian,Female,0,5
25,M,Caucasian,Male,0,2
27,M,African-American,Male,5,10
45,M,Caucasian,Male,4,1
32,F,African-American,Male,4,3
22,M,African-American,Male,0,10
23,F,Other,Male,6,8
44,F,African-American,Female,6,6
59,F,Other,Male,20,3
23,F,African-American,Male,0,4
46,F,Caucasian,Male,0,1
33,F,Caucasian,Male,2,4
30,M,Other,Male,1,2
40,F,Caucasian,Female,3,1
54,F,Caucasian,Male,7,3
21,M,Caucasian,Male,0,7
43,M,Caucasian,Male,6,2
22,M,African-American,Male,0,10
31,F,African-American,Male,0,7
32,F,African-American,Male,6,8
27,F,Hispanic,Male,4,2
21,M,African-American,Male,1,5
23,M,Caucasian,Male,0,6
33,M,African-American,Male,3,6
64,M,African-American,Male,0,2
42,F,Other,Female,0,1
20,F,African-American,Male,0,4
26,M,Caucasian,Male,1,2
30,F,African-American,Male,18,10
23,M,Hispanic,Male,0,2
23,F,African-American,Male,10,10
60,F,African-American,Male,13,6
46,F,African-American,Male,2,7
56,M,Caucasian,Male,0,1
45,F,African-American,Female,0,1
26,F,African-American,Male,4,3
47,M,African-American,Female,4,6
29,F,African-American,Female,7,7
32,F,African-American,Male,9,10
23,F,Other,Male,0,4
29,F,African-American,Male,10,9
33,F,Hispanic,Male,11,6
22,F,African-American,Male,1,6
28,F,African-American,Female,1,2
36,F,Caucasian,Male,0,1
32,F,Hispanic,Male,1,3
24,F,African-American,Male,0,6
33,M,African-American,Male,9,9
46,M,African-American,Male,2,6
31,M,Caucasian,Male,9,8
49,F,Caucasian,Male,3,8
24,F,African-American,Male,0,3
57,F,African-American,Male,28,10
36,F,African-American,Male,14,10
43,F,African-American,Male,23,7
42,M,African-American,Male,0,7
32,F,Caucasian,Male,4,10
26,F,Caucasian,Male,1,4
74,M,Caucasian,Male,0,1
24,F,African-American,Male,3,6
24,M,Hispanic,Female,1,3
22,F,Other,Male,0,3
33,M,African-American,Male,2,4
22,M,African-American,Male,1,6
50,M,Caucasian,Male,4,2
28,F,Caucasian,Female,7,6
35,F,African-American,Female,5,7
33,F,African-American,Male,0,1
36,M,African-American,Female,1,2
28,F,African-American,Male,2,2
63,F,African-American,Male,1,1
69,F,Caucasian,Female,5,3
41,F,African-American,Male,18,6
44,M,Caucasian,Male,1,1
29,F,African-American,Female,0,2
52,M,Caucasian,Female,0,3
23,F,African-American,Male,1,10
22,M,Hispanic,Female,0,4
26,F,Caucasian,Male,0,4
24,M,African-American,Male,0,6
45,M,African-American,Male,4,2
22,F,Hispanic,Male,0,2
24,F,African-American,Male,4,4
26,M,Hispanic,Female,1,4
47,M,African-American,Male,0,1
26,F,African-American,Male,0,4
36,F,African-American,Male,9,7
33,M,Caucasian,Male,2,3
52,M,Caucasian,Male,1,1
51,F,Caucasian,Male,0,1
47,F,African-American,Male,7,1
38,M,Caucasian,Male,1,1
67,F,Caucasian,Male,1,3
47,F,African-American,Male,1,1
66,M,Caucasian,Male,0,1
39,F,Caucasian,Male,0,2
49,M,Caucasian,Female,2,3
45,M,African-American,Female,9,7
22,M,Asian,Male,1,2
46,F,Caucasian,Female,7,7
29,F,African-American,Male,15,6
28,M,African-American,Male,2,5
22,F,African-American,Female,0,4
20,F,African-American,Male,1,5
34,F,Caucasian,Male,5,1
22,F,African-American,Male,8,4
25,M,Caucasian,Male,3,9
34,F,African-American,Male,1,6
34,F,Caucasian,Male,1,5
54,F,African-American,Male,10,4
51,F,Other,Male,0,1
36,F,Caucasian,Female,5,3
20,F,Asian,Male,2,10
30,F,African-American,Male,8,5
44,M,Hispanic,Male,0,1
23,F,African-American,Female,1,4
40,F,Caucasian,Male,0,1
27,M,Caucasian,Female,0,8
23,F,Hispanic,Male,2,5
25,F,African-American,Male,3,6
47,M,African-American,Male,14,6
27,F,African-American,Female,3,6
38,M,African-American,Male,16,9
27,M,African-American,Male,0,1
24,M,Hispanic,Male,0,3
30,F,Caucasian,Male,4,8
33,M,African-American,Male,4,7
29,F,African-American,Female,2,3
38,M,Other,Male,0,2
56,F,African-American,Male,31,6
26,F,African-American,Male,0,2
28,F,African-American,Female,5,8
43,M,African-American,Male,5,6
29,F,African-American,Male,2,2
22,F,African-American,Male,1,7
74,F,Caucasian,Male,2,1
47,F,African-American,Male,4,10
42,F,Caucasian,Female,4,8
43,M,Caucasian,Female,0,1
28,M,African-American,Female,6,5
24,F,African-American,Female,0,4
26,F,Asian,Male,2,3
56,M,African-American,Male,0,2
47,M,Hispanic,Male,3,6
49,F,Caucasian,Male,0,1
36,M,Other,Female,1,1
24,F,Caucasian,Female,1,4
30,F,African-American,Male,3,4
28,F,Caucasian,Male,11,6
50,F,Hispanic,Female,1,3
39,F,African-American,Female,1,7
26,F,African-American,Female,4,8
56,F,African-American,Male,4,7
58,M,Caucasian,Male,8,2
33,F,African-American,Male,3,4
31,F,African-American,Female,9,8
25,M,Caucasian,Male,5,8
25,M,Caucasian,Male,7,5
20,F,African-American,Male,1,10
30,F,Caucasian,Female,3,5
29,F,Caucasian,Male,14,10
31,M,Hispanic,Male,1,6
21,F,African-American,Male,0,7
44,F,African-American,Male,11,5
30,F,Caucasian,Male,2,3
35,M,African-American,Male,12,6
34,F,Caucasian,Male,4,5
26,M,African-American,Male,2,2
51,M,Caucasian,Male,4,1
36,M,African-American,Male,0,2
26,M,Caucasian,Male,3,2
21,F,African-American,Male,1,6
59,M,African-American,Male,5,5
29,F,African-American,Male,7,7
28,F,Hispanic,Male,1,3
37,F,African-American,Male,4,3
41,M,Caucasian,Male,0,1
31,M,Hispanic,Male,7,9
23,F,African-American,Male,0,6
54,M,Caucasian,Female,1,1
30,M,Caucasian,Male,2,9
28,M,Caucasian,Male,0,4
22,M,African-American,Male,0,5
21,F,African-American,Male,0,8
27,M,African-American,Male,1,5
61,M,African-American,Male,4,9
60,M,Caucasian,Male,0,1
22,M,Hispanic,Male,0,3
22,F,Caucasian,Female,1,7
49,F,Caucasian,Female,3,2
61,M,Caucasian,Female,1,1
51,M,African-American,Male,7,6
49,F,Caucasian,Female,2,6
24,F,African-American,Female,0,6
36,M,Caucasian,Female,4,6
42,F,Caucasian,Male,5,4
36,F,African-American,Male,9,4
57,F,Caucasian,Male,14,4
36,M,Caucasian,Male,0,1
34,M,African-American,Male,3,2
24,M,African-American,Male,2,3
32,F,Caucasian,Male,0,2
25,F,African-American,Male,1,2
30,M,Caucasian,Female,2,1
35,M,African-American,Male,8,7
43,M,African-American,Male,0,1
28,F,African-American,Male,1,2
32,F,African-American,Male,4,5
23,F,Caucasian,Male,0,8
20,M,African-American,Female,0,7
30,F,African-American,Male,19,10
26,F,Hispanic,Male,0,2
44,F,Hispanic,Male,0,3
30,M,African-American,Male,2,4
21,M,Caucasian,Male,0,6
30,M,African-American,Male,0,2
20,F,African-American,Male,0,9
23,F,African-American,Male,0,7
23,F,African-American,Male,0,3
57,F,Other,Male,0,1
33,M,African-American,Female,3,2
23,F,Hispanic,Female,2,4
