priors_count;days_b_screening_arrest;decile_score;is_recid;two_year_recid;c_charge_degree_F;c_charge_degree_M;race_African-American;race_Asian;race_Caucasian;race_Hispanic;race_Native American;race_Other;age_cat_25 - 45;age_cat_Greater than 45;age_cat_Less than 25;score_text_High;score_text_Low;score_text_Medium;sex_Female;sex_Male
1;-1;5;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1
0;-1;5;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
0;-1;3;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0
7;-1;9;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
0;-1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
5;-1;6;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0
3;-28;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1
0;-1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0
1;-1;5;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1
6;-1;7;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0
0;-1;5;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;0
1;-1;5;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1
1;-1;4;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
0;-1;3;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1
2;-7;2;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0
9;0;9;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
9;-1;5;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
0;-1;6;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1
9;-1;3;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
9;0;6;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1
2;-1;9;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1
21;-1;10;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
3;-1;6;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1
2;-1;1;1;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1
2;-1;7;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1
3;-1;8;1;1;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;1
5;-4;2;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0
2;0;5;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0
0;-1;4;1;1;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
0;-1;2;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
5;0;9;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
14;-11;5;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
2;-1;5;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1
11;-1;5;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1
0;-1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1
0;-4;3;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1
2;0;10;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
0;0;2;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0
0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1
8;0;3;1;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0
3;-23;1;1;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1
3;-1;6;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
0;-1;3;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
1;-1;7;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
0;-1;4;1;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0
8;-1;9;1;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1
6;0;7;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1
10;-1;10;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
12;0;9;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
4;0;6;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
7;0;10;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1
1;-1;6;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1
2;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
2;-1;7;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1
1;-1;6;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1
3;0;7;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
13;0;6;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
2;-1;2;1;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
0;-1;1;1;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1
6;-19;8;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
2;-1;3;1;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1
0;-1;2;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;1;0
6;-2;7;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0
2;0;8;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1
12;-22;1;1;1;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
1;-1;6;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1
1;-1;2;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
6;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
0;-1;2;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0
5;-20;3;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;-1;4;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
1;-1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
2;-1;3;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0
0;-1;2;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
4;-1;10;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1
9;-1;4;1;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
9;-1;9;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1
2;-1;9;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0
1;-22;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1
2;-1;2;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0
5;-1;8;1;1;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;1
22;-1;10;1;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0
0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1
2;-1;4;1;1;1;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0
3;-3;5;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0
1;-1;7;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0
0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1
5;-1;9;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
4;0;5;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
1;-1;5;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1
5;0;5;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1
0;-1;1;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;-1;4;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1
4;-1;6;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1
11;-1;5;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1
1;-1;5;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
12;0;2;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
13;-1;10;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
0;0;2;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0
15;-1;6;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1
3;-1;8;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
15;0;8;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1
12;0;7;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
1;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0
0;-1;4;1;1;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1
0;0;7;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0
28;-1;9;1;1;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1
7;0;5;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
4;0;5;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1
4;0;3;1;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0
16;-8;8;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
0;-1;4;1;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;1;0
5;-1;2;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
13;-13;2;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
0;-6;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0
0;-1;2;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
0;-1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0
0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0
1;-1;2;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
0;-1;5;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
0;0;1;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0
1;-1;2;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;-1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1
0;-1;2;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1
7;-1;8;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1
0;-2;4;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0
0;-1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0
8;0;7;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1
1;-1;2;1;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1
5;0;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
5;-1;3;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0
1;-1;6;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1
1;-1;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
2;0;4;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
1;-1;5;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0
11;-1;6;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0
3;-1;4;1;1;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1
0;-1;3;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
1;-2;1;1;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
0;-1;2;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0
0;-1;2;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;1;0
6;0;6;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
0;-1;3;1;1;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1
1;-1;9;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1
2;-1;4;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;1;0
5;-1;7;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0
1;-1;3;1;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1
3;-3;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1
4;0;4;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
2;-1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1
2;-1;8;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1
2;-1;5;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1
1;-1;5;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
0;-1;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1
12;-1;5;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
1;-1;4;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
8;-26;4;1;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0
0;-1;4;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0
1;-14;1;1;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
6;-1;4;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0
4;-1;7;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1
0;-1;3;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
9;-1;9;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
2;-7;4;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
12;-1;8;1;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1
1;-23;3;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;-1;2;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1
2;-1;2;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0
1;-1;2;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1
0;-1;7;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
1;-1;3;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
3;-1;9;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
6;-1;5;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0
1;-1;9;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
0;-1;4;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1
1;0;5;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0
0;-1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0
0;-1;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0
0;-1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1
0;-1;7;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1
0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
0;-1;1;1;1;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
10;-1;9;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
1;0;2;1;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1
1;-1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
2;-1;3;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
0;-6;8;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0
0;-1;5;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
5;0;9;1;1;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1
0;-1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
2;-1;2;1;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
1;-1;2;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;1
0;-1;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0
1;-1;2;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;0;2;1;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1
2;-1;4;1;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1
0;-1;2;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
1;0;5;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0
0;-1;5;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
21;-6;7;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1
0;-1;3;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;1
0;-1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0
1;0;4;1;1;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1
3;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
2;-1;10;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
2;-1;3;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
3;-1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0
0;-2;7;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1
3;-1;5;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1
0;-1;8;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1
3;-1;4;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0
4;-1;6;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0
1;0;7;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
1;-10;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0
15;-1;7;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0
0;-1;4;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
0;0;7;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
2;-2;2;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;0;2;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1
0;-1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
1;-1;4;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
3;-1;8;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0
1;-23;4;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0
0;-1;2;1;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
2;-12;5;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1
0;-1;6;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0
1;0;10;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
4;-1;7;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;1;1;0
3;-1;9;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1
3;-1;6;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;0
0;-1;5;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1
1;-19;2;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
10;-1;8;1;1;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1
0;-1;4;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
1;-2;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1
7;-1;10;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
0;-1;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;-1;3;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
5;-10;4;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
0;-1;7;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
0;-1;5;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1
12;-1;8;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
4;-1;7;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0
0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0
4;-10;2;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
1;-1;5;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1
0;0;8;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0
18;-1;10;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
2;-1;2;1;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
0;-1;2;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1
0;-1;5;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0
1;-13;6;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0
2;0;7;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
0;-1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0
3;-1;5;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1
0;-1;2;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0
0;-1;6;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0
0;0;2;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0
1;28;9;1;1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1
0;-1;4;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1
0;-3;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;0
2;-1;4;1;1;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1
0;-1;8;1;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1
1;-1;5;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0
1;-1;4;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1
3;-1;10;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1
5;-1;9;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
0;-1;3;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;1
0;-1;10;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;1;0
2;-1;2;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;-2;4;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;1;0
0;-1;4;1;1;0;1;1;0;0;0;0;0;0;0;1;0;1;0;1;0
0;-1;1;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;-3;1;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0
12;0;9;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
2;-1;7;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
0;-1;2;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0
8;-1;8;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
0;0;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0
4;-4;7;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
0;-1;2;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0
2;0;2;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1
9;-1;9;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
0;-1;3;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
1;-1;7;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1
1;-1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0
1;-17;2;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1
2;0;8;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1
21;-1;9;1;1;0;1;1;0;0;0;0;0;0;1;0;1;0;0;1;0
0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1
0;-2;3;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1
12;-1;3;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
3;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
2;-1;3;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0
13;-1;4;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;-1;2;1;1;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1
3;-1;5;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1
0;-1;3;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1
1;-1;8;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1
1;-23;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0
5;-1;2;1;1;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
2;0;2;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;-1;3;1;1;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1
0;-1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1
0;0;6;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
1;0;9;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
3;-1;9;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
1;-23;4;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1
0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;1
2;-1;9;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
0;0;2;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0
0;-1;4;1;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0
2;-1;2;1;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1
1;0;3;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
13;-1;3;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1
22;0;8;1;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1
0;-1;4;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
2;-1;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
3;-1;9;1;1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0
1;-1;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1
0;-1;3;1;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1
