Age,Workclass,Education,Marital_Status,Occupation,FamilyStatus,Race,Sex,Native_Country,Salary
31,State-gov,Masters,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
38,State-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,<=50K
22,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,United-States,<=50K
20,Private,Some-college,Never-married,Prof-specialty,Not-in-family,Other,Female,United-States,<=50K
44,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
44,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,<=50K
41,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
38,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K
21,Private,Some-college,Never-married,Other-service,Own-child,White,Female,Germany,<=50K
24,Private,Some-college,Married-spouse-absent,Sales,Unmarried,Other,Female,Ecuador,<=50K
24,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
28,Private,HS-grad,Married-civ-spouse,Adm-clerical,Own-child,White,Female,United-States,<=50K
39,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
48,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K
24,Local-gov,HS-grad,Never-married,Protective-serv,Not-in-family,White,Male,United-States,<=50K
50,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,South,>50K
50,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
68,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,<=50K
31,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
22,Private,1st-4th,Never-married,Craft-repair,Not-in-family,White,Male,Guatemala,<=50K
25,Private,HS-grad,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,Poland,<=50K
28,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,United-States,<=50K
17,Local-gov,11th,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
24,State-gov,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Female,England,<=50K
20,Private,10th,Separated,Sales,Not-in-family,White,Female,United-States,<=50K
45,Federal-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
44,Private,Some-college,Married-spouse-absent,Craft-repair,Unmarried,White,Female,United-States,<=50K
57,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
33,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
22,Private,Some-college,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,Male,India,<=50K
41,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,United-States,<=50K
51,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
46,Local-gov,Bachelors,Separated,Prof-specialty,Unmarried,White,Male,United-States,<=50K
52,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K
50,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
26,Self-emp-inc,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
17,Private,10th,Never-married,Sales,Other-relative,Black,Female,United-States,<=50K
64,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
51,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,>50K
28,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
51,Private,Bachelors,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
39,Self-emp-not-inc,Bachelors,Divorced,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
48,Private,Some-college,Divorced,Other-service,Unmarried,White,Female,United-States,<=50K
44,Private,Some-college,Married-civ-spouse,Other-service,Own-child,White,Female,United-States,>50K
47,Private,11th,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
52,Private,HS-grad,Widowed,Craft-repair,Own-child,White,Female,United-States,<=50K
58,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
19,Private,11th,Never-married,Other-service,Not-in-family,White,Female,United-States,<=50K
40,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,>50K
23,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,United-States,<=50K
31,Private,Bachelors,Married-civ-spouse,Other-service,Husband,White,Male,Yugoslavia,<=50K
40,Local-gov,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
48,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
46,Private,Masters,Divorced,Exec-managerial,Not-in-family,White,Female,United-States,>50K
32,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Wife,Black,Female,United-States,<=50K
50,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
18,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
26,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
36,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,United-States,<=50K
26,Private,Assoc-voc,Divorced,Sales,Own-child,White,Female,United-States,<=50K
19,Private,Some-college,Never-married,Sales,Own-child,White,Female,United-States,<=50K
53,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
54,Private,Some-college,Never-married,Sales,Not-in-family,Black,Male,United-States,<=50K
29,Private,Some-college,Married-civ-spouse,Adm-clerical,Own-child,White,Female,United-States,<=50K
37,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,>50K
40,Private,Assoc-voc,Divorced,Transport-moving,Not-in-family,White,Male,United-States,>50K
36,Private,Some-college,Widowed,Adm-clerical,Unmarried,Black,Female,United-States,<=50K
18,Private,12th,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
44,State-gov,11th,Separated,Tech-support,Not-in-family,Black,Male,United-States,<=50K
36,Private,HS-grad,Separated,Other-service,Unmarried,Black,Female,United-States,<=50K
69,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
17,Private,12th,Never-married,Prof-specialty,Own-child,White,Male,United-States,<=50K
38,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
27,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,Black,Male,United-States,<=50K
52,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
24,Private,Assoc-acdm,Never-married,Sales,Not-in-family,White,Male,United-States,<=50K
57,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,<=50K
19,Private,10th,Never-married,Machine-op-inspct,Own-child,White,Female,United-States,<=50K
38,Private,HS-grad,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,United-States,<=50K
46,Private,7th-8th,Married-spouse-absent,Priv-house-serv,Unmarried,White,Female,Guatemala,<=50K
21,Private,HS-grad,Married-civ-spouse,Prof-specialty,Own-child,White,Male,Mexico,>50K
29,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,Japan,<=50K
26,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
28,Private,HS-grad,Separated,Farming-fishing,Not-in-family,White,Male,United-States,<=50K
26,Private,Some-college,Married-civ-spouse,Sales,Wife,White,Female,United-States,<=50K
49,Private,Bachelors,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
28,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
57,Federal-gov,Some-college,Divorced,Other-service,Not-in-family,White,Male,United-States,<=50K
60,Private,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
38,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,<=50K
51,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
60,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
37,Private,Bachelors,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,United-States,<=50K
44,Federal-gov,HS-grad,Never-married,Craft-repair,Own-child,Black,Female,United-States,<=50K
19,Self-emp-not-inc,Some-college,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
59,Private,Masters,Married-civ-spouse,Craft-repair,Wife,Asian-Pac-Islander,Female,Philippines,<=50K
50,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
35,Federal-gov,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
46,Federal-gov,Some-college,Divorced,Machine-op-inspct,Unmarried,White,Male,United-States,<=50K
18,Private,Some-college,Never-married,Sales,Own-child,Black,Male,United-States,<=50K
32,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,Mexico,<=50K
32,Private,Assoc-voc,Divorced,Other-service,Unmarried,White,Female,United-States,<=50K
39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
25,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Female,United-States,<=50K
30,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
37,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,>50K
38,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
36,Private,Assoc-acdm,Divorced,Other-service,Unmarried,White,Female,United-States,<=50K
56,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
35,Federal-gov,Bachelors,Widowed,Adm-clerical,Not-in-family,White,Male,United-States,>50K
56,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
17,Private,10th,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
46,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
56,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
61,State-gov,12th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
25,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
27,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,Black,Female,United-States,<=50K
50,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
33,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
33,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
38,Private,Some-college,Never-married,Farming-fishing,Unmarried,White,Male,United-States,<=50K
51,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
27,Private,Assoc-acdm,Never-married,Sales,Not-in-family,White,Male,United-States,<=50K
49,Local-gov,Masters,Widowed,Prof-specialty,Unmarried,White,Female,United-States,<=50K
26,Private,HS-grad,Separated,Machine-op-inspct,Unmarried,Black,Female,United-States,<=50K
42,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
37,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,Black,Male,United-States,<=50K
38,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
48,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,Mexico,>50K
33,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
30,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,Ireland,<=50K
25,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
50,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
54,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
37,Private,11th,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K
59,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
17,Private,10th,Never-married,Sales,Own-child,Black,Female,United-States,<=50K
56,Self-emp-not-inc,HS-grad,Widowed,Adm-clerical,Unmarried,White,Female,United-States,>50K
57,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Male,United-States,<=50K
33,Private,10th,Never-married,Other-service,Own-child,Black,Male,United-States,<=50K
41,Self-emp-not-inc,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
45,Private,Bachelors,Widowed,Other-service,Own-child,Asian-Pac-Islander,Female,Philippines,<=50K
50,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
18,Private,HS-grad,Never-married,Sales,Other-relative,White,Male,United-States,<=50K
19,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
26,Private,Some-college,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,United-States,<=50K
41,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
29,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,United-States,<=50K
27,Private,Some-college,Never-married,Craft-repair,Not-in-family,Black,Male,United-States,<=50K
35,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
37,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,United-States,>50K
22,Private,11th,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
25,Private,10th,Never-married,Priv-house-serv,Own-child,White,Female,United-States,<=50K
26,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
27,Local-gov,HS-grad,Divorced,Protective-serv,Own-child,White,Male,United-States,<=50K
26,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
51,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
45,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,United-States,>50K
60,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
35,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
24,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,United-States,<=50K
40,Local-gov,HS-grad,Divorced,Craft-repair,Own-child,White,Female,Puerto-Rico,<=50K
44,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Black,Male,United-States,>50K
65,Private,HS-grad,Divorced,Exec-managerial,Other-relative,White,Female,United-States,<=50K
52,Self-emp-inc,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,>50K
38,Private,HS-grad,Separated,Craft-repair,Unmarried,White,Female,United-States,<=50K
18,Private,11th,Never-married,Sales,Own-child,White,Female,United-States,<=50K
24,Private,Assoc-voc,Never-married,Machine-op-inspct,Own-child,White,Male,United-States,<=50K
52,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
21,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
67,Self-emp-not-inc,Doctorate,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
64,Self-emp-not-inc,Some-college,Widowed,Craft-repair,Not-in-family,White,Female,United-States,<=50K
25,Private,Some-college,Never-married,Exec-managerial,Own-child,Black,Male,United-States,<=50K
34,Federal-gov,Masters,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
39,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
26,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
19,Private,10th,Never-married,Farming-fishing,Own-child,White,Male,United-States,<=50K
35,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
26,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
38,Private,HS-grad,Separated,Other-service,Own-child,White,Male,United-States,<=50K
45,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
18,Private,11th,Never-married,Other-service,Unmarried,White,Female,United-States,<=50K
51,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
36,Private,HS-grad,Separated,Other-service,Unmarried,Black,Female,United-States,<=50K
