age,c_charge_degree,race,sex,priors_count,decile_score
28,F,Caucasian,Male,2,High
32,M,African-American,Female,0,Low
35,F,African-American,Male,7,Low
49,M,African-American,Male,0,Low
36,F,Caucasian,Male,5,Low
33,M,African-American,Male,16,High
30,F,Other,Male,1,Low
58,M,Caucasian,Female,1,Low
22,F,African-American,Male,2,High
28,F,Caucasian,Male,2,Low
28,M,Hispanic,Male,0,Low
26,F,African-American,Male,6,High
36,F,Caucasian,Female,3,Low
23,F,Caucasian,Male,0,High
22,F,African-American,Male,0,Low
26,F,African-American,Male,0,Low
25,F,African-American,Male,1,Low
40,M,Native American,Male,2,High
28,M,African-American,Male,0,Low
56,F,African-American,Male,1,Low
36,F,African-American,Male,0,Low
51,M,Caucasian,Male,0,Low
35,F,African-American,Female,9,High
24,M,Caucasian,Male,0,Low
27,M,African-American,Male,6,Low
22,F,Caucasian,Male,2,High
23,M,Caucasian,Female,4,High
27,M,Caucasian,Female,0,Low
31,F,African-American,Male,8,High
25,F,Caucasian,Male,3,High
52,M,Caucasian,Female,0,Low
35,F,Hispanic,Male,0,High
24,F,Caucasian,Female,0,Low
57,F,Other,Male,0,Low
38,F,Caucasian,Male,2,Low
26,M,Hispanic,Male,1,Low
20,F,African-American,Male,3,High
34,F,African-American,Male,2,Low
25,M,African-American,Male,11,High
24,F,Caucasian,Female,0,Low
49,M,Caucasian,Male,4,High
27,F,African-American,Male,15,High
28,F,African-American,Male,10,Low
55,F,Caucasian,Male,0,Low
47,M,Caucasian,Male,3,Low
55,M,African-American,Male,10,High
22,F,African-American,Male,0,Low
32,F,African-American,Male,9,High
55,F,Caucasian,Male,0,Low
23,M,African-American,Male,3,Low
54,F,Caucasian,Male,2,Low
40,F,Asian,Male,0,Low
27,M,African-American,Male,0,Low
29,F,African-American,Female,5,High
45,M,Caucasian,Female,0,Low
25,M,Other,Male,2,High
40,F,Caucasian,Male,4,Low
38,F,African-American,Male,7,Low
26,F,African-American,Male,3,High
37,F,African-American,Female,0,Low
41,F,Caucasian,Male,1,Low
33,F,Other,Female,0,Low
57,F,African-American,Male,1,Low
34,M,African-American,Male,3,High
29,F,African-American,Male,1,Low
45,F,Hispanic,Male,8,High
22,F,Caucasian,Male,1,Low
22,M,African-American,Female,0,High
21,M,African-American,Male,0,Low
56,M,Caucasian,Male,1,Low
48,F,African-American,Male,4,Low
27,M,Hispanic,Male,1,Low
27,F,Caucasian,Male,2,High
34,F,Hispanic,Male,1,Low
23,F,African-American,Male,5,High
47,F,African-American,Male,3,Low
33,M,African-American,Male,6,Low
58,F,Caucasian,Male,1,Low
33,F,African-American,Female,1,Low
40,M,African-American,Female,2,Low
22,F,Caucasian,Male,0,Low
39,F,Caucasian,Male,2,Low
35,F,Caucasian,Male,1,Low
22,M,Hispanic,Male,0,Low
43,F,African-American,Male,7,High
37,M,Hispanic,Male,4,Low
26,F,African-American,Male,2,High
60,F,Hispanic,Male,0,Low
39,F,Caucasian,Female,1,Low
36,M,African-American,Male,16,High
21,M,Caucasian,Male,0,Low
28,F,Hispanic,Female,1,Low
70,F,Other,Female,0,Low
53,F,African-American,Male,6,Low
37,F,Caucasian,Male,0,High
21,F,African-American,Male,1,High
28,F,African-American,Male,1,High
21,F,African-American,Male,1,High
56,F,African-American,Male,0,Low
30,M,Caucasian,Male,3,Low
27,F,Caucasian,Male,0,High
37,F,Hispanic,Male,6,Low
27,F,African-American,Male,1,High
41,M,African-American,Male,7,High
30,M,African-American,Female,7,Low
32,F,African-American,Male,7,High
32,F,African-American,Male,3,Low
34,F,Caucasian,Female,5,Low
46,F,African-American,Male,3,Low
24,F,African-American,Male,1,Low
32,F,African-American,Male,7,High
43,F,Caucasian,Male,6,Low
50,F,Caucasian,Male,3,Low
30,F,Caucasian,Male,4,Low
37,M,African-American,Male,3,High
37,F,Hispanic,Male,1,Low
40,M,Caucasian,Male,3,Low
53,M,Caucasian,Female,0,Low
31,M,Other,Male,6,Low
33,M,African-American,Male,4,Low
22,M,African-American,Female,0,Low
27,M,African-American,Male,2,Low
25,M,African-American,Male,5,High
24,F,Caucasian,Male,2,Low
24,F,African-American,Female,2,Low
26,F,African-American,Female,1,High
26,F,African-American,Female,3,High
20,F,Caucasian,Male,0,Low
27,M,African-American,Male,4,High
24,F,Caucasian,Male,1,Low
26,F,African-American,Male,8,High
26,M,Caucasian,Male,5,Low
54,F,Hispanic,Male,0,Low
64,M,African-American,Male,13,High
24,F,Caucasian,Male,0,Low
57,M,Caucasian,Female,0,Low
46,M,Caucasian,Female,0,Low
56,F,African-American,Male,16,Low
39,M,Caucasian,Female,0,Low
68,M,Caucasian,Male,4,Low
28,M,African-American,Male,1,Low
39,M,African-American,Male,19,High
38,M,Caucasian,Male,0,Low
25,M,African-American,Female,3,High
25,F,Caucasian,Male,2,Low
21,F,African-American,Male,3,High
31,F,Caucasian,Male,2,Low
33,F,African-American,Male,3,High
26,F,African-American,Male,20,High
35,F,African-American,Female,13,High
34,M,African-American,Male,19,High
41,F,Other,Male,31,High
57,M,Other,Male,0,Low
42,F,African-American,Female,1,Low
26,F,African-American,Male,9,High
36,F,African-American,Male,2,High
41,F,African-American,Male,24,High
27,F,Caucasian,Male,0,Low
58,F,Other,Female,0,Low
45,F,Caucasian,Male,3,Low
34,F,Caucasian,Male,5,Low
50,M,Hispanic,Male,0,Low
25,F,Caucasian,Male,6,High
24,M,African-American,Male,2,Low
27,F,African-American,Male,2,High
30,M,Caucasian,Male,2,Low
22,F,Caucasian,Male,3,High
27,F,African-American,Male,0,Low
20,F,Other,Male,0,Low
41,F,African-American,Male,19,Low
30,F,Caucasian,Male,0,Low
24,F,African-American,Male,3,High
39,M,African-American,Male,0,Low
32,F,African-American,Female,3,Low
29,F,Caucasian,Female,0,High
37,F,Other,Male,0,Low
26,F,African-American,Male,24,High
24,F,African-American,Male,2,High
30,F,Other,Male,2,Low
20,F,African-American,Male,4,High
25,M,African-American,Male,1,High
31,F,Caucasian,Female,0,Low
25,M,African-American,Male,0,Low
41,F,Caucasian,Male,0,Low
25,F,Caucasian,Male,0,Low
25,F,African-American,Male,2,Low
22,F,African-American,Male,1,Low
25,F,African-American,Female,0,High
38,M,African-American,Male,0,Low
40,F,Hispanic,Male,0,Low
49,M,Caucasian,Female,4,Low
35,M,Caucasian,Female,2,Low
21,M,Native American,Male,0,High
25,F,Other,Male,0,Low
21,F,Caucasian,Male,1,Low
24,M,African-American,Female,11,High
28,F,Caucasian,Male,3,Low
34,F,African-American,Male,4,High
57,M,African-American,Male,8,High
40,F,African-American,Male,15,High
22,M,African-American,Male,2,Low
37,M,African-American,Male,3,High
43,F,African-American,Female,0,High
26,F,African-American,Male,5,High
24,F,Caucasian,Male,2,Low
56,F,Caucasian,Male,1,Low
23,F,African-American,Male,2,High
43,F,Caucasian,Male,12,High
32,M,Asian,Male,0,Low
21,F,African-American,Male,0,High
51,F,African-American,Male,2,Low
20,M,African-American,Male,0,High
42,F,African-American,Male,17,High
58,M,Hispanic,Male,1,Low
28,F,Other,Female,1,Low
30,M,African-American,Female,2,Low
28,M,Caucasian,Male,4,High
24,M,Caucasian,Female,9,High
22,F,African-American,Male,1,High
50,F,Caucasian,Male,1,Low
30,M,African-American,Male,5,High
28,F,Caucasian,Male,0,Low
21,F,African-American,Male,3,High
26,M,Hispanic,Male,2,Low
51,F,Caucasian,Female,0,Low
21,F,African-American,Male,1,High
29,F,Caucasian,Male,0,Low
43,M,Caucasian,Male,0,Low
22,F,African-American,Male,1,Low
52,F,African-American,Male,0,High
36,F,African-American,Male,0,Low
24,F,African-American,Male,0,Low
26,F,African-American,Male,5,High
27,M,African-American,Male,8,High
19,M,Caucasian,Male,0,High
26,F,Caucasian,Male,2,Low
29,F,African-American,Female,0,Low
29,F,Caucasian,Female,20,High
38,F,African-American,Male,1,Low
34,F,African-American,Male,5,High
23,F,Other,Male,2,Low
26,F,Other,Male,0,Low
29,M,African-American,Female,1,Low
24,F,African-American,Male,1,Low
31,F,Hispanic,Male,1,High
50,F,Caucasian,Male,0,Low
24,M,African-American,Female,0,High
31,F,African-American,Female,0,Low
36,F,African-American,Male,13,High
32,M,African-American,Male,13,High
42,M,African-American,Male,1,Low
22,F,African-American,Male,0,High
26,F,African-American,Male,5,High
26,F,African-American,Male,10,High
30,M,Hispanic,Male,3,Low
53,M,Caucasian,Male,3,Low
23,F,African-American,Male,2,High
22,F,Caucasian,Male,0,Low
27,M,Caucasian,Male,0,Low
21,M,Other,Female,0,Low
42,F,Caucasian,Male,2,High
31,F,African-American,Male,4,Low
80,M,Caucasian,Male,0,Low
68,M,African-American,Male,6,Low
23,F,African-American,Male,1,High
36,F,African-American,Male,4,High
24,F,Caucasian,Male,0,High
21,F,Caucasian,Male,0,High
26,M,African-American,Male,3,Low
30,F,African-American,Female,8,High
36,F,Caucasian,Male,1,Low
21,F,African-American,Male,0,High
31,M,African-American,Female,1,Low
20,F,African-American,Female,0,High
49,M,Caucasian,Male,4,High
24,F,Caucasian,Male,0,High
20,F,African-American,Male,0,High
44,M,Caucasian,Male,1,Low
25,F,African-American,Female,1,Low
41,F,Caucasian,Male,11,Low
25,F,African-American,Male,1,Low
44,M,Hispanic,Male,0,Low
33,F,African-American,Male,0,Low
20,F,African-American,Male,0,High
21,F,African-American,Male,1,High
44,F,Caucasian,Male,3,Low
23,F,African-American,Male,1,High
35,M,African-American,Male,0,High
41,M,African-American,Female,0,Low
30,F,African-American,Male,1,Low
36,F,African-American,Male,7,Low
26,F,African-American,Male,1,Low
32,F,Hispanic,Female,0,Low
23,M,Caucasian,Male,0,Low
43,M,African-American,Female,9,High
30,F,African-American,Male,3,Low
44,F,Caucasian,Male,1,Low
39,F,Caucasian,Male,1,Low
37,F,Hispanic,Male,2,Low
31,F,African-American,Male,6,High
63,M,Caucasian,Male,5,Low
66,F,African-American,Female,11,High
19,F,Hispanic,Male,2,High
24,F,Caucasian,Male,3,Low
21,M,Caucasian,Male,2,High
48,F,Caucasian,Female,0,Low
37,F,African-American,Male,0,Low
21,M,African-American,Male,0,Low
20,M,Other,Female,0,Low
64,M,Caucasian,Female,0,Low
22,M,Caucasian,Male,0,High
43,F,Caucasian,Male,8,Low
25,F,Caucasian,Male,3,High
33,F,Caucasian,Male,10,High
26,F,African-American,Male,1,High
33,M,Caucasian,Female,1,Low
44,F,African-American,Male,0,Low
31,F,African-American,Male,0,Low
50,M,Caucasian,Male,9,High
33,F,African-American,Male,16,High
31,F,African-American,Male,1,High
25,M,Hispanic,Female,0,Low
43,M,African-American,Female,2,Low
27,M,African-American,Male,0,Low
34,M,Other,Male,2,Low
44,F,Other,Male,0,Low
31,M,African-American,Male,6,High
26,F,African-American,Male,2,Low
20,F,African-American,Male,4,High
41,F,Hispanic,Male,1,Low
55,M,Hispanic,Female,0,Low
29,F,African-American,Male,6,Low
31,M,Other,Male,0,Low
31,F,African-American,Male,11,High
52,F,Other,Male,0,Low
59,M,Caucasian,Male,0,Low
49,M,African-American,Male,1,Low
36,M,Caucasian,Male,11,High
23,F,African-American,Female,1,Low
46,F,Caucasian,Male,26,High
59,M,Caucasian,Male,2,Low
51,F,Hispanic,Male,1,Low
34,F,African-American,Male,0,Low
32,F,Other,Male,0,Low
54,F,African-American,Male,1,Low
24,F,African-American,Male,3,High
32,M,Other,Male,0,Low
22,F,Caucasian,Male,0,Low
36,F,African-American,Male,0,Low
61,M,Caucasian,Male,0,Low
38,M,African-American,Female,0,Low
41,F,Hispanic,Male,9,Low
34,M,Hispanic,Male,2,Low
32,F,African-American,Male,0,Low
37,F,Caucasian,Male,1,High
21,F,African-American,Male,4,High
57,F,African-American,Male,0,Low
68,F,African-American,Male,2,Low
24,M,African-American,Male,0,Low
46,F,African-American,Male,3,Low
41,F,Caucasian,Male,1,Low
30,F,Other,Male,0,Low
25,F,African-American,Male,8,High
24,F,African-American,Male,7,High
41,F,African-American,Male,1,Low
55,F,Other,Male,4,Low
33,F,Caucasian,Male,1,Low
23,F,African-American,Male,0,Low
47,F,Caucasian,Female,28,High
51,F,Caucasian,Female,0,Low
36,M,Caucasian,Male,1,Low
57,M,Hispanic,Male,0,Low
43,M,African-American,Male,0,Low
26,F,African-American,Male,4,High
47,M,Other,Male,0,Low
60,F,African-American,Male,1,Low
24,M,African-American,Male,0,Low
20,F,Caucasian,Male,0,High
28,M,Caucasian,Female,0,Low
28,F,African-American,Male,7,High
58,M,Caucasian,Male,2,Low
54,F,Other,Male,1,Low
24,F,African-American,Female,2,High
34,M,Other,Female,0,Low
48,F,Other,Male,1,Low
37,F,African-American,Male,0,High
28,F,African-American,Male,8,High
46,F,Caucasian,Male,14,Low
45,M,Caucasian,Male,2,Low
20,F,African-American,Male,2,High
52,M,African-American,Male,0,Low
29,M,African-American,Male,0,Low
34,F,African-American,Male,11,High
24,F,African-American,Male,0,Low
28,F,African-American,Male,6,High
28,F,African-American,Male,2,Low
29,F,African-American,Male,0,High
55,F,Caucasian,Female,2,Low
68,M,Hispanic,Male,0,Low
22,F,Hispanic,Male,0,Low
24,F,Caucasian,Male,3,High
20,F,African-American,Male,0,Low
23,M,African-American,Male,0,Low
44,F,African-American,Male,6,Low
34,F,African-American,Male,8,High
55,M,African-American,Male,0,Low
23,F,African-American,Female,0,High
23,F,African-American,Female,3,High
24,F,Hispanic,Male,0,Low
77,M,African-American,Male,0,Low
52,M,Caucasian,Male,3,Low
34,F,African-American,Male,8,High
39,F,Hispanic,Male,0,Low
30,M,Caucasian,Male,2,Low
30,M,African-American,Male,3,Low
26,F,African-American,Male,0,Low
51,M,Caucasian,Female,1,Low
34,F,African-American,Male,2,Low
23,F,Caucasian,Male,0,Low
32,F,Caucasian,Male,2,Low
38,M,African-American,Male,8,High
21,F,African-American,Male,0,High
34,F,Hispanic,Male,5,High
53,M,Caucasian,Male,8,Low
34,F,Caucasian,Male,1,High
25,F,Caucasian,Male,5,High
54,M,African-American,Male,1,Low
25,M,Caucasian,Male,2,Low
25,F,Other,Male,3,High
34,M,Hispanic,Male,1,Low
46,F,Other,Male,0,Low
22,F,African-American,Male,0,High
23,F,African-American,Female,2,High
27,M,Caucasian,Male,1,High
45,F,African-American,Male,7,Low
31,F,Caucasian,Female,9,High
45,M,Caucasian,Male,1,Low
28,F,African-American,Male,12,Low
24,F,African-American,Male,1,High
28,M,Caucasian,Female,6,High
41,F,African-American,Male,2,Low
35,M,African-American,Male,3,Low
20,F,African-American,Male,1,High
32,F,African-American,Male,19,High
28,F,African-American,Male,2,Low
33,F,African-American,Male,7,High
26,F,African-American,Male,8,High
22,M,African-American,Male,1,High
25,F,African-American,Female,4,Low
21,F,Hispanic,Male,0,High
23,M,Caucasian,Female,1,Low
30,F,African-American,Male,2,High
25,M,African-American,Male,11,High
33,F,African-American,Male,3,High
35,M,Caucasian,Male,3,Low
34,F,Caucasian,Male,13,High
37,F,African-American,Male,2,Low
55,F,Caucasian,Female,0,High
43,M,Caucasian,Male,1,Low
27,M,African-American,Male,27,High
26,F,African-American,Male,7,High
42,M,Caucasian,Female,4,High
27,M,Hispanic,Male,0,Low
41,F,Caucasian,Male,1,Low
21,M,African-American,Male,2,High
30,M,African-American,Male,4,Low
30,F,Caucasian,Male,1,High
45,F,Caucasian,Female,0,High
23,F,African-American,Male,2,High
31,F,African-American,Female,2,Low
40,M,African-American,Male,8,High
33,F,African-American,Male,1,Low
40,M,African-American,Male,11,Low
56,F,Caucasian,Male,1,Low
21,M,African-American,Male,0,Low
51,F,African-American,Male,4,Low
36,M,Caucasian,Male,0,Low
25,F,Hispanic,Male,3,High
30,M,Caucasian,Male,0,Low
21,F,Caucasian,Female,0,Low
25,F,Hispanic,Male,2,Low
38,F,Hispanic,Male,0,Low
41,M,African-American,Male,3,Low
22,F,Caucasian,Female,0,High
29,F,Other,Male,8,High
21,F,Hispanic,Male,0,Low
40,F,African-American,Female,2,Low
37,F,African-American,Male,2,Low
37,F,African-American,Female,0,Low
23,F,African-American,Female,2,Low
55,F,Hispanic,Male,0,Low
19,F,African-American,Male,1,Low
26,F,Caucasian,Male,1,Low
25,M,African-American,Male,0,Low
39,F,Caucasian,Male,17,Low
36,F,Caucasian,Male,0,Low
26,M,African-American,Male,6,High
51,M,African-American,Male,8,Low
20,F,African-American,Male,0,High
43,M,Caucasian,Female,0,Low
22,F,African-American,Male,0,High
24,M,Caucasian,Female,0,Low
35,F,African-American,Male,2,Low
55,M,Caucasian,Male,0,Low
52,M,African-American,Female,0,Low
33,M,African-American,Female,0,High
30,F,Other,Male,0,Low
32,F,African-American,Male,3,Low
20,F,African-American,Male,5,High
67,F,African-American,Male,8,Low
31,M,African-American,Male,7,Low
21,F,Caucasian,Male,0,Low
30,M,African-American,Male,4,High
55,M,Caucasian,Male,0,Low
25,F,African-American,Male,0,Low
25,F,African-American,Male,0,High
27,F,African-American,Male,10,High
22,F,African-American,Male,0,Low
37,F,African-American,Male,8,High
68,F,Caucasian,Male,7,High
37,F,Caucasian,Male,0,High
22,M,Caucasian,Male,5,Low
30,M,African-American,Male,4,Low
34,M,African-American,Male,1,Low
28,M,Other,Male,0,Low
37,M,Caucasian,Male,4,Low
41,F,African-American,Female,8,High
52,M,Hispanic,Male,0,Low
36,M,Caucasian,Male,2,Low
26,F,Caucasian,Male,2,Low
24,F,Caucasian,Male,0,Low
27,F,African-American,Male,0,High
37,M,Caucasian,Female,0,Low
37,F,Hispanic,Male,1,Low
23,F,African-American,Male,3,High
58,M,Caucasian,Male,5,Low
62,M,Caucasian,Female,1,Low
41,F,African-American,Female,0,Low
33,M,Hispanic,Male,0,Low
33,M,African-American,Male,0,Low
33,F,African-American,Male,12,High
41,F,African-American,Male,14,High
22,F,Hispanic,Male,0,Low
26,F,Caucasian,Male,3,Low
33,F,Caucasian,Female,0,Low
25,M,African-American,Male,0,High
37,M,African-American,Male,0,Low
23,F,Caucasian,Male,11,High
21,M,African-American,Male,0,High
45,F,Caucasian,Male,21,High
37,F,Caucasian,Male,13,High
24,M,African-American,Male,2,Low
35,F,African-American,Male,0,Low
22,F,African-American,Female,0,Low
29,F,Caucasian,Male,10,High
41,F,African-American,Male,6,Low
37,F,Hispanic,Male,8,Low
51,F,African-American,Male,19,High
26,F,African-American,Female,1,Low
46,M,African-American,Male,2,High
41,F,Caucasian,Male,0,Low
31,F,Caucasian,Male,9,High
25,F,African-American,Male,2,High
27,M,African-American,Male,1,Low
31,F,African-American,Male,13,High
23,M,Caucasian,Male,0,Low
52,M,African-American,Male,7,Low
29,F,African-American,Male,6,High
40,F,Caucasian,Male,10,High
49,F,Caucasian,Female,0,Low
49,F,Caucasian,Male,8,Low
24,F,African-American,Male,3,Low
41,M,African-American,Male,7,Low
27,M,African-American,Female,3,Low
40,F,African-American,Male,1,Low
47,M,Caucasian,Male,0,Low
20,F,Caucasian,Female,0,High
21,M,African-American,Male,2,High
44,M,African-American,Male,8,High
41,M,Caucasian,Male,0,Low
31,M,African-American,Male,5,High
42,M,Hispanic,Male,1,Low
67,F,African-American,Female,0,Low
42,M,Caucasian,Male,1,Low
25,F,African-American,Male,0,Low
27,F,Hispanic,Male,6,Low
43,M,Other,Male,2,Low
23,F,Caucasian,Male,6,High
27,F,African-American,Male,13,High
23,F,African-American,Male,2,Low
33,F,Caucasian,Male,2,Low
41,M,Caucasian,Male,0,Low
31,F,Caucasian,Female,1,Low
21,F,African-American,Male,2,High
53,F,African-American,Male,5,Low
36,M,African-American,Male,1,Low
58,M,Caucasian,Male,10,Low
62,F,Caucasian,Male,0,Low
25,F,Caucasian,Male,4,High
51,F,African-American,Male,15,High
46,F,Caucasian,Male,2,Low
28,M,African-American,Male,4,Low
24,F,Caucasian,Male,2,Low
32,F,Caucasian,Male,6,High
23,F,African-American,Male,2,High
58,M,Caucasian,Female,0,Low
59,F,African-American,Male,8,High
20,F,African-American,Male,0,High
57,M,Caucasian,Male,0,Low
37,F,Caucasian,Male,1,Low
43,F,African-American,Male,0,Low
36,M,African-American,Female,1,Low
59,M,Caucasian,Male,0,Low
35,F,Caucasian,Male,4,Low
29,F,African-American,Male,5,Low
21,M,African-American,Female,0,Low
28,M,Caucasian,Male,0,Low
34,M,African-American,Male,5,Low
42,F,African-American,Female,16,High
21,F,African-American,Male,3,High
69,F,African-American,Male,1,Low
49,M,Caucasian,Female,1,Low
24,M,Caucasian,Female,0,Low
27,F,African-American,Male,4,High
55,M,African-American,Female,1,Low
24,M,African-American,Male,7,High
21,F,Caucasian,Male,1,Low
28,F,Caucasian,Male,0,High
34,M,African-American,Male,4,High
27,F,African-American,Male,2,Low
37,M,African-American,Male,12,High
23,F,Caucasian,Male,0,Low
27,F,African-American,Male,5,High
50,F,African-American,Male,1,Low
22,F,African-American,Male,1,Low
43,F,African-American,Male,1,High
29,M,Caucasian,Male,0,High
50,F,Hispanic,Female,1,Low
61,F,Caucasian,Male,1,Low
34,F,African-American,Male,1,Low
31,F,African-American,Male,16,High
21,F,Caucasian,Male,0,Low
23,F,African-American,Male,1,Low
